customer_id,impressions,score_audit,p_discount_propensity,synthetic_assigned_offer,observed_offer
2242,5,0.7111309622870303,0.540195810568889,Buy One Get One,Discount
2243,1,2.1278131665803564,0.828894586037445,Discount,No Offer
2244,1,0.9285713492490164,0.5935284835856861,Buy One Get One,Buy One Get One
2245,3,0.7633396010635659,0.5531335273071465,Discount,No Offer
2246,6,0.4881482803070756,0.4845419978190578,Buy One Get One,Discount
2247,2,1.880286130007888,0.7908879601065082,Buy One Get One,Discount
2248,3,0.7089381302272376,0.5396510977255204,Buy One Get One,Buy One Get One
2249,3,0.3834996199101915,0.4584708013520264,Buy One Get One,Buy One Get One
2250,7,0.8249757531677793,0.5683140349353416,Buy One Get One,Buy One Get One
2251,3,0.8086614258775866,0.5643072122116315,No Offer,No Offer
2252,4,1.9014327999139868,0.7943637747339448,Buy One Get One,Buy One Get One
2253,2,0.8127543013023362,0.5653132391269051,Buy One Get One,Discount
2254,1,0.6815798046302376,0.5328475733199292,No Offer,No Offer
2255,4,2.315864734340872,0.8539426562577547,Buy One Get One,No Offer
2256,4,0.8243048064155452,0.5681494218876538,No Offer,Buy One Get One
2257,3,0.41667615183516016,0.46671832253380974,No Offer,Discount
2258,3,0.8232812568889933,0.5678982707248659,Discount,Discount
2259,3,0.9702930916800976,0.6035533820019333,Buy One Get One,No Offer
2260,3,1.008721245649308,0.612710776257897,No Offer,Discount
2261,2,0.739679387385284,0.5472781828360055,No Offer,Discount
2262,4,0.5408402354952866,0.49771007488443775,Buy One Get One,Buy One Get One
2263,3,0.16378813188315225,0.40462954796907563,Discount,No Offer
2264,6,0.4589979528450786,0.4772651756754119,Buy One Get One,Discount
2265,4,0.6138389904359476,0.5159543295985468,Discount,Discount
2266,4,0.5696326893799716,0.504908014699554,No Offer,Discount
2267,3,0.8126101515288291,0.5652778162669597,Buy One Get One,Discount
2268,5,1.0846646795395736,0.6305704157122031,No Offer,Buy One Get One
2269,1,1.1682257024546683,0.6498149048198244,No Offer,No Offer
2270,3,1.2490075399573661,0.6679676942832273,Buy One Get One,No Offer
2271,3,2.90138245961852,0.9130440500986992,Buy One Get One,Discount
2272,4,0.3838198076730137,0.45855029712950074,No Offer,Discount
2273,2,0.4668126602250796,0.4792151498355579,No Offer,Buy One Get One
2274,1,0.9868514477567213,0.6075085385816589,No Offer,No Offer
2275,3,1.1541384631745506,0.646602549640175,Discount,Buy One Get One
2276,2,0.906562408988073,0.5882080362465115,Buy One Get One,Discount
2277,1,2.0159037371445803,0.8124339756918972,Discount,Discount
2278,4,0.9253183382856767,0.592743448655561,No Offer,Buy One Get One
2279,3,2.2332703385568884,0.843337092377228,Buy One Get One,No Offer
2280,3,2.709007163231249,0.8965074675881086,Buy One Get One,Discount
2281,1,2.700531787307159,0.8957184599391014,Discount,Discount
2282,3,1.3605409128262544,0.6922247575669475,Buy One Get One,Discount
2283,4,0.6568765386004899,0.5266937301815068,No Offer,No Offer
2284,3,2.3121218220197637,0.8534752043067839,Discount,Buy One Get One
2285,1,0.7894010998024512,0.5595660544542133,Discount,No Offer
2286,4,0.5478551319628415,0.49946378319628054,No Offer,Discount
2287,4,0.29171331085396257,0.4357849244976599,No Offer,No Offer
2288,6,0.5773693939986756,0.5068419214073349,Discount,Buy One Get One
2289,5,2.3510852016987,0.8582809846505295,Discount,No Offer
2290,3,0.6695254323813035,0.5298458342689452,No Offer,Discount
2291,4,1.0170366565447895,0.6146821333507348,No Offer,Discount
2292,2,2.8890853784184936,0.912062756242211,Buy One Get One,No Offer
2293,3,0.8796842361825044,0.5816825446580081,Buy One Get One,No Offer
2294,5,1.285090277670038,0.6759213035166415,Discount,Buy One Get One
2295,4,0.6918566704339384,0.5354048156569167,Discount,Discount
2296,2,1.413519323776573,0.703395417130488,No Offer,Buy One Get One
2297,6,1.422932075440524,0.7053554354272082,Discount,Buy One Get One
2298,2,1.520696289609367,0.7252582613219032,Discount,No Offer
2299,3,0.5186884652961747,0.4921727558074063,No Offer,Discount
2300,4,0.3728551319628415,0.455829230307447,No Offer,Discount
2301,3,2.526170585291861,0.8782723519618875,No Offer,Discount
2302,4,0.4464120424562307,0.47412614302029954,Buy One Get One,Buy One Get One
2303,5,1.0151582174952571,0.6142371330705364,Buy One Get One,No Offer
2304,3,0.6470186859811606,0.5242356643743057,Buy One Get One,Discount
2305,1,0.7598056713850756,0.5522598586382167,Buy One Get One,Buy One Get One
2306,2,0.9369929663979109,0.5955586080777096,Buy One Get One,Buy One Get One
2307,3,0.4207208055316712,0.4677251399741678,Buy One Get One,No Offer
2308,4,0.3770217986295082,0.45686295632680596,No Offer,Discount
2309,3,0.8821318991864404,0.5822780101586635,No Offer,No Offer
2310,2,0.2200437977829119,0.418251279871579,No Offer,No Offer
2311,4,0.7041039438264249,0.53844992357655,Discount,Buy One Get One
2312,5,0.9852660551076293,0.6071304501603332,Buy One Get One,No Offer
2313,7,0.3770217986295082,0.45686295632680596,Discount,No Offer
2314,4,1.00666887579321,0.6122236440094972,Buy One Get One,Buy One Get One
2315,5,0.5912753216403644,0.5103173656848049,Buy One Get One,Discount
2316,4,1.9577005878067975,0.8034030126270911,Discount,Buy One Get One
2317,1,0.7797285097892068,0.5571808707646345,No Offer,Buy One Get One
2318,2,0.9470790325485693,0.597985664433715,Buy One Get One,No Offer
2319,4,0.5720205326121863,0.5055049107088082,No Offer,Buy One Get One
2320,6,0.6206159191135965,0.5176466473116775,Discount,No Offer
2321,3,0.3770217986295082,0.45686295632680596,Discount,Buy One Get One
2322,2,0.6438716150272703,0.5234506858993041,Buy One Get One,Buy One Get One
2323,3,0.4206182925403097,0.4676996185951478,Discount,Discount
2324,6,0.6150343607401955,0.5162528621753332,Buy One Get One,Discount
2325,2,3.7859625457584647,0.9621654074360257,No Offer,Discount
2326,4,0.9604436734840069,0.6011942586539722,Discount,Buy One Get One
2327,6,1.018625742455933,0.6150584365272032,Discount,No Offer
2328,6,0.4603551319628415,0.47760377936236637,No Offer,Discount
2329,2,0.8506669900923386,0.5746055599820138,Buy One Get One,No Offer
2330,3,0.7216154852057715,0.5427988805543388,Buy One Get One,Discount
2331,2,0.7593950926239426,0.5521583330996562,Buy One Get One,No Offer
2332,1,0.3922717298045344,0.46064947951163593,No Offer,Discount
2333,6,0.5478551319628415,0.49946378319628054,Discount,Buy One Get One
2334,0,1.4062617183579256,0.7018790289224098,Buy One Get One,No Offer
2335,5,0.49154965825554153,0.4853915733978152,No Offer,Discount
2336,4,2.1936439169071495,0.8380301561559417,No Offer,No Offer
2337,1,1.4714349637608732,0.7153343992127565,Buy One Get One,Discount
2338,3,0.4440437020489298,0.4735356798777491,No Offer,No Offer
2339,3,0.9402567795189628,0.596344512209847,Discount,Buy One Get One
2340,2,0.3531059581213124,0.4509348971898366,Discount,Discount
2341,2,0.6007439421083807,0.5126832640821211,Discount,No Offer
2342,3,0.28952179862950816,0.43524615934362465,No Offer,Buy One Get One
2343,4,0.14801456734964327,0.400835411963184,Buy One Get One,Buy One Get One
2344,1,0.1971955170101268,0.4127025068719533,No Offer,Discount
2345,3,1.065258359906025,0.6260383454936544,Discount,Discount
2346,2,0.6407422031133881,0.522669997237774,No Offer,Discount
2347,4,0.6961864600572188,0.5364816689082627,No Offer,Buy One Get One
2348,4,0.42890234486179024,0.4697625289946574,Discount,No Offer
2349,3,0.7226806715144687,0.5430632139070664,Discount,Discount
2350,3,0.17175120624827941,0.40654933605650856,Discount,No Offer
2351,4,0.17285513196284147,0.40681570432471864,No Offer,No Offer
2352,5,0.5577717507625171,0.5019429279112174,Buy One Get One,Discount
2353,1,0.617436699392174,0.5168527885347124,Buy One Get One,Discount
2354,4,1.126575901788359,0.6402791413968894,Buy One Get One,No Offer
2355,4,0.5813739884539837,0.5078428537962216,No Offer,Buy One Get One
2356,4,0.5059742146966824,0.488995331118172,Buy One Get One,No Offer
2357,6,0.82197810279039,0.5675784617168265,Buy One Get One,Buy One Get One
2358,2,1.1116192775654967,0.6368271270165605,No Offer,Discount
2359,7,0.20202179862950814,0.4138727876911676,Discount,Buy One Get One
2360,1,0.8680090841207024,0.578838974213896,No Offer,Buy One Get One
2361,4,0.7547843785932722,0.5510179257682718,Discount,Discount
2362,0,1.2729718684377636,0.67326110675219,Buy One Get One,No Offer
2363,2,3.406062478589406,0.945631215294147,No Offer,Discount
2364,3,0.5462389046893161,0.4990597272807409,No Offer,Buy One Get One
2365,3,0.5067824600323669,0.4891972963567501,No Offer,Discount
2366,5,0.5681540269338602,0.5045383820917615,Buy One Get One,No Offer
2367,3,1.4180773326234224,0.7043454734818971,Buy One Get One,Buy One Get One
2368,6,5.693828629948588,0.9941985475836155,Discount,No Offer
2369,4,0.11452179862950815,0.39281894921267746,Buy One Get One,Buy One Get One
2370,4,0.7369452686192401,0.546600677364284,Buy One Get One,Discount
2371,3,1.08170655876158,0.6298810516751907,Buy One Get One,Discount
2372,1,1.8362021081660314,0.7835036628874046,Discount,Buy One Get One
2373,3,2.3252079119745246,0.8551041309273736,Discount,Discount
2374,3,0.4335942252740019,0.4709313729699943,Buy One Get One,No Offer
2375,1,1.1037476477900554,0.6350046360622493,Discount,No Offer
2376,4,3.967280931652346,0.9682402637713409,No Offer,Buy One Get One
2377,0,0.8594198634057311,0.5767436500576526,Buy One Get One,No Offer
2378,4,0.4096359577901295,0.46496648994133377,Discount,Discount
2379,1,0.2603551319628415,0.428090811474941,No Offer,No Offer
2380,2,0.4603551319628415,0.47760377936236637,No Offer,Discount
2381,2,1.2256735750384316,0.6627724011590558,Discount,No Offer
2382,3,0.315913233697553,0.4417440847014194,Discount,Discount
2383,3,1.0562561870032074,0.6239284280632098,Discount,Buy One Get One
2384,2,1.393185906611309,0.699135780198384,Discount,Discount
2385,5,0.2603551319628415,0.428090811474941,No Offer,Buy One Get One
2386,7,0.663162246085032,0.5282604101089616,No Offer,Discount
2387,0,0.6086724942792623,0.5146639171468619,Discount,Discount
2388,2,0.5478551319628415,0.49946378319628054,No Offer,Buy One Get One
2389,6,0.7565924534189753,0.5514651969855228,Discount,Discount
2390,5,1.233564707638787,0.6645338382650153,Buy One Get One,Buy One Get One
2391,4,1.1870172075378922,0.6540788854124324,No Offer,Buy One Get One
2392,3,0.2120583232165898,0.4163095548654814,Buy One Get One,No Offer
2393,3,0.7367884672108755,0.5465618172418849,Discount,No Offer
2394,2,1.0042841961812394,0.6116573558301247,Buy One Get One,Discount
2395,5,0.1554998623500525,0.4026344551871827,No Offer,Buy One Get One
2396,2,2.9700877909150516,0.9183463279004651,Discount,No Offer
2397,6,0.8608144620940201,0.5770840496312934,Discount,Buy One Get One
2398,4,0.458001810924872,0.47701666072215904,Discount,Buy One Get One
2399,7,0.40202179862950815,0.46307280965474784,Buy One Get One,Discount
2400,4,0.909457546374101,0.5889091149928981,Buy One Get One,No Offer
2401,2,2.3353685595606315,0.8563585091961728,No Offer,No Offer
2402,5,0.23118846529617482,0.4209654132250165,No Offer,Discount
2403,3,0.8705052350968403,0.579447376876339,No Offer,Buy One Get One
2404,2,0.9505900380762968,0.5988294148422626,No Offer,Buy One Get One
2405,4,0.3770217986295082,0.45686295632680596,Buy One Get One,Buy One Get One
2406,5,1.890747728775866,0.7926128782716041,Buy One Get One,Discount
2407,1,0.7370954793892723,0.5466379035949586,Buy One Get One,Discount
2408,4,3.1256427318756392,0.9292774407040867,Discount,Discount
2409,1,0.677494567742956,0.531830536856068,No Offer,Discount
2410,3,0.40202179862950815,0.46307280965474784,No Offer,Discount
2411,4,0.3746655802152578,0.4562783458756065,No Offer,Discount
2412,6,0.30805003834535005,0.439805869435403,Buy One Get One,Discount
2413,4,0.6920811963954554,0.5354606652595851,Buy One Get One,No Offer
2414,6,0.6317890478245796,0.5204358711673408,Buy One Get One,No Offer
2415,5,0.601862887192274,0.5129628163572447,Discount,Buy One Get One
2416,6,0.6231560802985934,0.5182808678209991,Buy One Get One,Buy One Get One
2417,4,1.019876715320283,0.61535457614584,Buy One Get One,No Offer
2418,3,1.0793759041687692,0.6293375397641374,Discount,Buy One Get One
2419,0,0.7279199053216965,0.5443630102810634,No Offer,No Offer
2420,3,0.5770217986295082,0.5067550386308871,Discount,Discount
2421,2,0.8162144454311484,0.5661633218487568,Discount,Discount
2422,3,1.0402670548809876,0.6201693416302494,No Offer,No Offer
2423,4,1.4255299492144922,0.705895061125778,Discount,No Offer
2424,1,0.4061884652961748,0.46410895250760553,No Offer,No Offer
2425,3,1.182129786311451,0.6529722278024075,No Offer,Discount
2426,4,0.8888711420495996,0.5839162838084725,Discount,No Offer
2427,3,0.45267956695119704,0.47568907664612564,No Offer,Buy One Get One
2428,2,0.7641214952303996,0.5533267853886387,No Offer,No Offer
2429,0,0.6061884652961749,0.514043421760145,No Offer,Discount
2430,3,0.5233579455071915,0.4933398803176993,No Offer,Discount
2431,4,0.3665256776672843,0.4542596599145847,No Offer,No Offer
2432,3,0.3770217986295082,0.45686295632680596,No Offer,Buy One Get One
2433,3,0.8512422750432678,0.5747461731507849,Buy One Get One,Discount
2434,1,1.108624790808352,0.6361342837393772,No Offer,No Offer
2435,3,0.5688666104682397,0.5047165127147283,No Offer,No Offer
2436,3,0.9101224321298098,0.5890700711017184,Buy One Get One,Buy One Get One
2437,3,0.744158073635498,0.5483876067515627,No Offer,Buy One Get One
2438,3,0.7229890035282038,0.5431397241106688,Buy One Get One,Buy One Get One
2439,3,0.4731128631293854,0.4807876795303616,No Offer,Discount
2440,1,0.4681250389404526,0.4795426864410773,No Offer,No Offer
2441,1,0.23118846529617482,0.4209654132250165,Discount,No Offer
2442,3,0.5703078533438248,0.5050767888610765,Discount,No Offer
2443,3,2.5659430005000123,0.8824608546530929,Buy One Get One,Discount
2444,7,0.23118846529617482,0.4209654132250165,Buy One Get One,Discount
2445,1,0.5478551319628415,0.49946378319628054,Buy One Get One,No Offer
2446,5,0.5812055946943757,0.5078007656587938,Discount,Discount
2447,4,0.34066235372106535,0.44785587224684986,Buy One Get One,No Offer
2448,1,0.8460786762628634,0.5734836379505865,Buy One Get One,Buy One Get One
2449,1,2.002998692584285,0.8104595067308006,Buy One Get One,Buy One Get One
2450,3,0.6961305912531534,0.5364677760354046,No Offer,Buy One Get One
2451,2,0.5380958385210981,0.4970239947741003,No Offer,Discount
2452,0,0.6552574139506836,0.5262900853772551,No Offer,No Offer
2453,5,1.450649064808367,0.7110828673776379,No Offer,Buy One Get One
2454,4,0.3193836560345098,0.4426000847347177,No Offer,No Offer
2455,6,0.5927384407675766,0.5106829841360224,Buy One Get One,Discount
2456,1,0.5890231994506576,0.5097545620319522,No Offer,Discount
2457,8,0.34785513196284146,0.4496351692449308,Discount,No Offer
2458,0,0.4895217986295082,0.4848850564275299,Buy One Get One,Discount
2459,2,2.0877076514228006,0.8231312380653952,Buy One Get One,Buy One Get One
2460,6,1.4212649867680833,0.7050088472408286,No Offer,Buy One Get One
2461,5,1.8406723599930068,0.78426097133968,Buy One Get One,Buy One Get One
2462,3,1.1010643904229267,0.6343825024487857,Discount,Discount
2463,1,0.40821527133083335,0.4646130796507773,No Offer,Discount
2464,4,0.5063096880727993,0.4890791591441449,Buy One Get One,Buy One Get One
2465,2,2.624916445961147,0.888441178756771,Buy One Get One,Buy One Get One
2466,6,0.39960365041466706,0.4624716240060615,No Offer,Discount
2467,1,0.6071701117966176,0.514288636387055,No Offer,Discount
2468,12,1.6555109222133688,0.7512912616833971,Buy One Get One,Discount
2469,3,0.40202179862950815,0.46307280965474784,Buy One Get One,Buy One Get One
2470,1,0.6389665404530609,0.5222269764197518,Buy One Get One,No Offer
2471,2,0.45723757579804625,0.47682600899335703,No Offer,No Offer
2472,7,3.1250590125014712,0.9292390685396702,Buy One Get One,No Offer
2473,3,0.45962225541001667,0.477420930837621,Buy One Get One,Discount
2474,1,0.9793909263842202,0.6057282179014352,Buy One Get One,Discount
2475,5,2.028272236159811,0.8143114703371134,Discount,Discount
2476,1,0.4895217986295082,0.4848850564275299,Discount,Discount
2477,9,0.8416223902138444,0.572393274441976,Discount,No Offer
2478,4,0.9757600150690868,0.6048607459946735,Buy One Get One,No Offer
2479,4,0.26599651010796377,0.4294725416896317,No Offer,No Offer
2480,3,0.42912291985565165,0.4698174714366025,Buy One Get One,Discount
2481,6,0.28952179862950816,0.43524615934362465,Buy One Get One,Discount
2482,3,1.357221230901137,0.6915170495630485,Discount,No Offer
2483,2,0.9743000595621187,0.6045117570963016,Buy One Get One,Discount
2484,2,0.8511120910477171,0.574714354179053,No Offer,No Offer
2485,6,1.2178854850712448,0.6610295223645813,Buy One Get One,Discount
2486,4,0.8868430161796028,0.5834234505793846,No Offer,No Offer
2487,2,0.28952179862950816,0.43524615934362465,No Offer,No Offer
2488,3,0.8384033774951825,0.5716052084533354,Discount,Discount
2489,3,0.5213097928627128,0.4928279401691926,No Offer,No Offer
2490,9,0.4072138586076327,0.46436398932097755,No Offer,Buy One Get One
2491,4,0.6341117976359594,0.5210155608051938,Buy One Get One,Discount
2492,8,0.4689859894599583,0.4797575675330871,Discount,Discount
2493,6,0.4260398858851018,0.4690495936039103,No Offer,Discount
2494,5,0.6660816274571609,0.5289878633521116,No Offer,Discount
2495,7,2.038384395773716,0.8158356553891006,Buy One Get One,Buy One Get One
2496,2,0.7028231899290165,0.5381316129327735,Buy One Get One,No Offer
2497,4,0.6151574301478459,0.5162835969562659,Discount,No Offer
2498,4,1.400976370005209,0.7007719182476118,No Offer,Discount
2499,2,0.7145001857757246,0.5410325586647118,Buy One Get One,Buy One Get One
2500,1,0.9934035842288896,0.6090697372335835,Discount,Discount
2501,4,0.3770217986295082,0.45686295632680596,No Offer,Buy One Get One
2502,4,0.5100778979713834,0.4900207998403123,No Offer,Buy One Get One
2503,3,0.31452179862950813,0.44140097598700806,No Offer,Discount
2504,3,1.0258264254791405,0.6167618627976488,Discount,Buy One Get One
2505,3,3.2911585623964834,0.9394120721958118,Discount,No Offer
2506,5,0.5935097904823026,0.5108757319356709,No Offer,No Offer
2507,2,0.9734056404397424,0.6042979018176883,No Offer,Buy One Get One
2508,4,0.5735258124711121,0.5058811818684823,Buy One Get One,Buy One Get One
2509,2,1.2347914365170358,0.664807256015639,Buy One Get One,Discount
2510,1,0.5475752611468265,0.49939381558370455,Buy One Get One,Discount
2511,2,0.7823548447608952,0.5578287696348596,Buy One Get One,No Offer
2512,1,0.4311436648937849,0.4703208473578636,Discount,Discount
2513,2,0.7899937775494248,0.5597121158414953,Discount,Buy One Get One
2514,7,0.34785513196284146,0.4496351692449308,Buy One Get One,Discount
2515,4,0.20202179862950814,0.4138727876911676,No Offer,Buy One Get One
2516,3,1.0010567490393392,0.6108904561059555,Discount,No Offer
2517,3,0.17285513196284147,0.40681570432471864,Buy One Get One,No Offer
2518,3,2.1863396673012057,0.8370362597867483,Buy One Get One,Discount
2519,1,0.7710610200689749,0.5550412909972345,Discount,Discount
2520,1,1.8245978442776263,0.7815288069928463,Discount,No Offer
2521,0,0.3583367575053016,0.45223033401120155,No Offer,No Offer
2522,6,0.641967088206731,0.5229755804837289,Buy One Get One,Buy One Get One
2523,6,0.3552265821723699,0.4514600024852301,No Offer,No Offer
2524,3,1.9189933589073427,0.7972174668688244,No Offer,Discount
2525,3,1.2064575254161183,0.6584641723016549,Discount,Buy One Get One
2526,1,0.5992009764349653,0.5122977634055246,No Offer,Buy One Get One
2527,8,3.3628583804501613,0.9433667245497557,No Offer,No Offer
2528,4,1.1438974394004335,0.6442588987483692,No Offer,No Offer
2529,5,1.0393908187481868,0.6199629143115586,No Offer,Buy One Get One
2530,2,0.2893976756304829,0.4352156492942975,No Offer,Buy One Get One
2531,4,0.41196977600318485,0.46554712730065323,No Offer,Buy One Get One
2532,2,1.07252571389101,0.6277381727783998,No Offer,Discount
2533,2,1.192785872302284,0.6553829390569544,Discount,Discount
2534,4,0.8751546885333754,0.5805799730103809,No Offer,Discount
2535,0,0.38568006373297026,0.45901220056253716,No Offer,Buy One Get One
2536,3,0.503662796684822,0.48841777148242865,No Offer,Buy One Get One
2537,5,0.6120085154090495,0.515497163548666,Buy One Get One,Buy One Get One
2538,3,0.11452179862950815,0.39281894921267746,Discount,Buy One Get One
2539,1,0.20202179862950814,0.4138727876911676,Buy One Get One,No Offer
2540,4,0.4603551319628415,0.47760377936236637,Buy One Get One,Discount
2541,4,0.40202179862950815,0.46307280965474784,Buy One Get One,Buy One Get One
2542,4,0.9203753144991336,0.5915496645336378,Buy One Get One,Buy One Get One
2543,5,0.5121634701863884,0.4905419958619247,Buy One Get One,No Offer
2544,1,0.6345927406209216,0.5211355829257279,Buy One Get One,No Offer
2545,1,0.5997459564032681,0.5124339250616329,Buy One Get One,Buy One Get One
2546,5,2.1866121572853574,0.8370734257944897,No Offer,Buy One Get One
2547,4,1.247732323106915,0.6676848073955219,Discount,Buy One Get One
2548,3,0.6455653211125251,0.5238731641116972,Buy One Get One,No Offer
2549,3,0.4195083058292224,0.46742328991834237,Buy One Get One,No Offer
2550,4,0.6106689953312947,0.5151625983360195,Buy One Get One,Buy One Get One
2551,6,0.6692318620312956,0.5297727025459822,Buy One Get One,Buy One Get One
2552,3,0.4644941276253191,0.47863654645717335,No Offer,Buy One Get One
2553,3,2.158484589156381,0.8332008852439545,No Offer,Buy One Get One
2554,3,0.5248147373939152,0.49370401713878487,Buy One Get One,Buy One Get One
2555,3,0.5658383917103806,0.5039595151560414,No Offer,Discount
2556,6,2.1949186098080324,0.838203102835419,Discount,No Offer
2557,4,2.623314714107385,0.8882823267853982,Discount,Discount
2558,2,1.035701141252707,0.619093209492512,Buy One Get One,Discount
2559,1,0.9358666404821538,0.5952872824106906,Discount,Discount
2560,5,0.5624465017765279,0.5031115852748609,No Offer,Discount
2561,8,0.40202179862950815,0.46307280965474784,No Offer,Buy One Get One
2562,2,1.2074288937084168,0.6586825888112127,No Offer,Discount
2563,5,0.8324354843467491,0.57014321396164,Buy One Get One,No Offer
2564,6,1.0182272856878505,0.6149640929587106,Buy One Get One,Buy One Get One
2565,4,0.36165459564551306,0.45305235196462634,Buy One Get One,Discount
2566,0,0.4603551319628415,0.47760377936236637,Discount,Buy One Get One
2567,3,0.7254754059380046,0.5437566309403096,Discount,No Offer
2568,1,0.17604278610750246,0.40758516637125775,No Offer,No Offer
2569,2,1.3143375867686784,0.6822947291256046,No Offer,No Offer
2570,3,0.755768922469996,0.5512614868847454,Discount,Buy One Get One
2571,1,0.8293332137952487,0.5693827448428465,Buy One Get One,No Offer
2572,3,0.7349651067718774,0.5461098919399303,No Offer,No Offer
2573,4,0.6310034660879337,0.5202398006739775,No Offer,No Offer
2574,4,0.5325914955615827,0.4956479837985687,Buy One Get One,No Offer
2575,1,0.7431181849042765,0.5481300563870036,No Offer,Discount
2576,4,0.6321092355874018,0.5205157838661094,No Offer,Buy One Get One
2577,2,1.0751454639166056,0.6283501585705764,No Offer,Buy One Get One
2578,0,1.0572323021489325,0.6241574377029315,Discount,No Offer
2579,5,0.4198221691976757,0.4675014234737,No Offer,No Offer
2580,2,0.4603551319628415,0.47760377936236637,Discount,Buy One Get One
2581,2,1.220839388637619,0.6616910868742789,No Offer,No Offer
2582,1,3.782740369419557,0.9620479352766282,Discount,No Offer
2583,4,0.5394427394307166,0.4973607093713101,Discount,No Offer
2584,4,0.4275604513573222,0.46942829612982306,Discount,Discount
2585,1,2.468886099062555,0.8720141677625537,Buy One Get One,No Offer
2586,3,1.971622330703588,0.805592620702223,Discount,No Offer
2587,5,1.5325574944707852,0.7276153842922375,Discount,No Offer
2588,3,0.591531472419846,0.5103813759434118,Buy One Get One,Discount
2589,3,0.5376436229778194,0.4969109450474444,Buy One Get One,No Offer
2590,4,0.2942930016383551,0.43641931438102277,No Offer,Buy One Get One
2591,5,0.4173521059925446,0.46688656611752816,No Offer,Buy One Get One
2592,8,0.8700957099270821,0.5793475772143021,No Offer,No Offer
2593,1,0.7723272785466199,0.5553539975948948,Discount,Discount
2594,2,0.1701065177770338,0.40615258811534427,Buy One Get One,No Offer
2595,2,0.14368846529617482,0.3997968748222239,No Offer,Buy One Get One
2596,2,0.688978925843955,0.5346889143187812,Discount,Buy One Get One
2597,4,0.7060303468985916,0.5389286407501452,Buy One Get One,No Offer
2598,2,1.4848169974923557,0.71805152715787,No Offer,Discount
2599,4,0.43331989150494454,0.47086302188116586,No Offer,No Offer
2600,2,1.7103667186218452,0.7613993431417854,Buy One Get One,Discount
2601,5,1.4305615202144402,0.7069385683628815,Buy One Get One,No Offer
2602,3,2.2704933679632746,0.8481923743374974,Buy One Get One,No Offer
2603,1,1.970735816362643,0.8054537432841175,No Offer,Discount
2604,3,0.7105575211210073,0.5400533735088414,Discount,Buy One Get One
2605,2,0.4311884652961748,0.4703320080107704,Discount,Buy One Get One
2606,2,0.8516639222060765,0.5748492259534443,No Offer,No Offer
2607,3,1.479388813509231,0.7169512725548891,Discount,No Offer
2608,0,0.34874955108521777,0.44985651518378356,No Offer,No Offer
2609,5,0.4061884652961748,0.46410895250760553,Buy One Get One,Buy One Get One
2610,2,1.4278571824814548,0.7063779799473178,No Offer,Discount
2611,4,1.3701752930754414,0.6942735486955601,No Offer,No Offer
2612,4,0.11452179862950815,0.39281894921267746,Buy One Get One,No Offer
2613,1,0.4323390351980328,0.4706186475192486,No Offer,Buy One Get One
2614,4,0.6270268031885388,0.5192471854028194,Buy One Get One,No Offer
2615,4,0.931419312805941,0.5942153782642529,Buy One Get One,No Offer
2616,0,0.5603290413457147,0.502582237378422,Discount,Buy One Get One
2617,1,0.762544007362739,0.5529368666765775,No Offer,Buy One Get One
2618,2,0.3436884652961748,0.448604289637423,No Offer,Discount
2619,7,0.59164769063744,0.5104104179375563,No Offer,No Offer
2620,3,0.6364366574762086,0.5215957203751987,No Offer,No Offer
2621,3,0.6470271204043991,0.5242377680255798,No Offer,Discount
2622,4,0.5752305869580423,0.5063073121493394,Buy One Get One,No Offer
2623,4,3.080738866654615,0.9262688301059948,No Offer,Discount
2624,7,0.5768649972211435,0.5067158453922969,Buy One Get One,Discount
2625,2,0.9419125363918841,0.5967430185919407,Buy One Get One,Discount
2626,2,1.4681479602450953,0.714664589591111,Buy One Get One,No Offer
2627,3,2.530482191925566,0.8787325546608554,Discount,Discount
2628,2,2.5764349042506174,0.8835447543209072,Discount,Buy One Get One
2629,6,0.7168382212003992,0.5416130750821199,Discount,No Offer
2630,2,0.6219873274071597,0.5179890639824085,Discount,Buy One Get One
2631,5,0.6149176185730338,0.5162237074163467,Buy One Get One,Discount
2632,2,0.8391288732161435,0.5717828533087885,No Offer,Discount
2633,2,0.7464428742345441,0.5489533945620924,No Offer,No Offer
2634,5,0.7426351347365643,0.5480104100525547,Buy One Get One,Discount
2635,3,2.912960106094111,0.9139588679076058,Buy One Get One,Buy One Get One
2636,2,0.850579233072465,0.5745841090412747,Buy One Get One,Discount
2637,7,0.4966418392207418,0.4866636238140159,Discount,Buy One Get One
2638,2,0.8013128998188209,0.5624996238549977,No Offer,Discount
2639,2,0.8726543203456181,0.5799709938046417,Discount,No Offer
2640,3,0.4698448327967143,0.47997193016453854,No Offer,Discount
2641,3,2.0345052384605324,0.8152521061676385,No Offer,No Offer
2642,4,0.8626813031000697,0.5775396015176797,Buy One Get One,Buy One Get One
2643,2,1.9183998909668378,0.7971215088636157,No Offer,No Offer
2644,5,0.9582165854739322,0.6006601725063201,Buy One Get One,No Offer
2645,7,0.828474107060649,0.5691720913256838,No Offer,No Offer
2646,4,1.100055072918295,0.634148368254388,No Offer,Buy One Get One
2647,4,0.6546323211922144,0.5261342416760971,No Offer,Discount
2648,4,0.968180378102711,0.603047748441525,No Offer,Discount
2649,1,0.34785513196284146,0.4496351692449308,No Offer,Discount
2650,8,1.1916534853900016,0.6551271375355462,No Offer,Discount
